DateTime,Junction,Vehicles,Hour,DayOfWeek,Month,Weekend,Vehicles_Lag1,Vehicles_Lag24
2016-04-18 14:00:00,3,-0.1345231208934277,14,0,4,0,-0.2309093741769056,-0.3754887541021225
2016-04-18 15:00:00,1,1.2148844250752633,15,0,4,0,1.1666912984335245,0.058249385673528185
2016-04-18 15:00:00,2,-0.4236818807438615,15,0,4,0,-0.3754887541021225,-0.7128406405942953
2016-04-18 15:00:00,3,-0.47187500738560045,15,0,4,0,-0.1345231208934277,-0.47187500738560045
2016-04-18 16:00:00,1,1.0703050451500464,16,0,4,0,1.2148844250752633,0.20282876559874508
2016-04-18 16:00:00,2,-0.5200681340273394,16,0,4,0,-0.4236818807438615,-0.8574200205195122
2016-04-18 16:00:00,3,-0.32729562746038354,16,0,4,0,-0.47187500738560045,-0.5200681340273394
2016-04-18 17:00:00,1,1.0703050451500464,17,0,4,0,1.0703050451500464,0.347408145523962
2016-04-18 17:00:00,2,-0.47187500738560045,17,0,4,0,-0.5200681340273394,-0.6164543873108174
2016-04-18 17:00:00,3,-0.27910250081864457,17,0,4,0,-0.32729562746038354,-0.4236818807438615
2016-04-18 18:00:00,1,1.1666912984335245,18,0,4,0,1.0703050451500464,0.25102189224048405
2016-04-18 18:00:00,2,-0.47187500738560045,18,0,4,0,-0.47187500738560045,-0.8092268938777732
2016-04-18 18:00:00,3,-0.2309093741769056,18,0,4,0,-0.27910250081864457,-0.7128406405942953
2016-04-18 19:00:00,1,1.2148844250752633,19,0,4,0,1.1666912984335245,0.4919875254491789
2016-04-18 19:00:00,2,-0.32729562746038354,19,0,4,0,-0.47187500738560045,-0.6646475139525563
2016-04-18 19:00:00,3,-0.1345231208934277,19,0,4,0,-0.2309093741769056,-0.6646475139525563
2016-04-18 20:00:00,1,1.0703050451500464,20,0,4,0,1.2148844250752633,0.299215018882223
2016-04-18 20:00:00,2,-0.2309093741769056,20,0,4,0,-0.32729562746038354,-0.7128406405942953
2016-04-18 20:00:00,3,-0.3754887541021225,20,0,4,0,-0.1345231208934277,-0.5682612606690783
2016-04-18 21:00:00,1,0.9739187918665685,21,0,4,0,1.0703050451500464,0.347408145523962
2016-04-18 21:00:00,2,-0.47187500738560045,21,0,4,0,-0.2309093741769056,-0.7128406405942953
2016-04-18 21:00:00,3,-0.27910250081864457,21,0,4,0,-0.3754887541021225,-0.3754887541021225
2016-04-18 22:00:00,1,0.9739187918665685,22,0,4,0,0.9739187918665685,0.299215018882223
2016-04-18 22:00:00,2,-0.27910250081864457,22,0,4,0,-0.47187500738560045,-0.5682612606690783
2016-04-18 22:00:00,3,-0.5200681340273394,22,0,4,0,-0.27910250081864457,-0.5200681340273394
2016-04-18 23:00:00,1,0.8775325385830905,23,0,4,0,0.9739187918665685,0.20282876559874508
2016-04-18 23:00:00,2,-0.27910250081864457,23,0,4,0,-0.27910250081864457,-0.6646475139525563
2016-04-18 23:00:00,3,-0.3754887541021225,23,0,4,0,-0.5200681340273394,-0.47187500738560045
2016-04-19 00:00:00,1,0.6847600320161348,0,1,4,0,0.8775325385830905,0.347408145523962
2016-04-19 00:00:00,2,-0.3754887541021225,0,1,4,0,-0.27910250081864457,-0.4236818807438615
2016-04-19 00:00:00,3,-0.6164543873108174,0,1,4,0,-0.3754887541021225,-0.5682612606690783
2016-04-19 01:00:00,1,0.5401806520909178,1,1,4,0,0.6847600320161348,0.058249385673528185
2016-04-19 01:00:00,2,-0.4236818807438615,1,1,4,0,-0.3754887541021225,-0.5200681340273394
2016-04-19 01:00:00,3,-0.6164543873108174,1,1,4,0,-0.6164543873108174,-0.6646475139525563
2016-04-19 02:00:00,1,0.39560127216570096,2,1,4,0,0.5401806520909178,-0.1345231208934277
2016-04-19 02:00:00,2,-0.5200681340273394,2,1,4,0,-0.4236818807438615,-0.5200681340273394
2016-04-19 02:00:00,3,-0.7128406405942953,2,1,4,0,-0.6164543873108174,-0.8092268938777732
2016-04-19 03:00:00,1,0.20282876559874508,3,1,4,0,0.39560127216570096,-0.2309093741769056
2016-04-19 03:00:00,2,-0.6646475139525563,3,1,4,0,-0.5200681340273394,-0.8092268938777732
2016-04-19 03:00:00,3,-0.8574200205195122,3,1,4,0,-0.7128406405942953,-0.8574200205195122
2016-04-19 04:00:00,1,-0.03813686760994975,4,1,4,0,0.20282876559874508,-0.32729562746038354
2016-04-19 04:00:00,2,-0.5682612606690783,4,1,4,0,-0.6646475139525563,-0.6164543873108174
2016-04-19 04:00:00,3,-0.9056131471612512,4,1,4,0,-0.8574200205195122,-0.8574200205195122
2016-04-19 05:00:00,1,0.20282876559874508,5,1,4,0,-0.03813686760994975,-0.3754887541021225
2016-04-19 05:00:00,2,-0.7610337672360342,5,1,4,0,-0.5682612606690783,-0.7128406405942953
2016-04-19 05:00:00,3,-0.9056131471612512,5,1,4,0,-0.9056131471612512,-0.7610337672360342
2016-04-19 06:00:00,1,0.010056259031789217,6,1,4,0,0.20282876559874508,-0.1345231208934277
2016-04-19 06:00:00,2,-0.7128406405942953,6,1,4,0,-0.7610337672360342,-0.8574200205195122
2016-04-19 06:00:00,3,-0.7610337672360342,6,1,4,0,-0.9056131471612512,-0.8092268938777732
2016-04-19 07:00:00,1,0.20282876559874508,7,1,4,0,0.010056259031789217,-0.1345231208934277
2016-04-19 07:00:00,2,-0.5200681340273394,7,1,4,0,-0.7128406405942953,-0.6646475139525563
2016-04-19 07:00:00,3,-0.6646475139525563,7,1,4,0,-0.7610337672360342,-0.7128406405942953
2016-04-19 08:00:00,1,0.4437943988074399,8,1,4,0,0.20282876559874508,0.1546356389570061
2016-04-19 08:00:00,2,-0.5682612606690783,8,1,4,0,-0.5200681340273394,-0.8092268938777732
2016-04-19 08:00:00,3,-0.8092268938777732,8,1,4,0,-0.6646475139525563,-0.5200681340273394
2016-04-19 09:00:00,1,0.4437943988074399,9,1,4,0,0.4437943988074399,0.6365669053743958
2016-04-19 09:00:00,2,-0.4236818807438615,9,1,4,0,-0.5682612606690783,-0.6646475139525563
2016-04-19 09:00:00,3,-0.47187500738560045,9,1,4,0,-0.8092268938777732,-0.32729562746038354
2016-04-19 10:00:00,1,0.7329531586578737,10,1,4,0,0.4437943988074399,1.0703050451500464
2016-04-19 10:00:00,2,-0.4236818807438615,10,1,4,0,-0.4236818807438615,-0.5200681340273394
2016-04-19 10:00:00,3,-0.27910250081864457,10,1,4,0,-0.47187500738560045,-0.1345231208934277
2016-04-19 11:00:00,1,1.0703050451500464,11,1,4,0,0.7329531586578737,1.1666912984335245
2016-04-19 11:00:00,2,-0.47187500738560045,11,1,4,0,-0.4236818807438615,-0.3754887541021225
2016-04-19 11:00:00,3,-0.18271624753516666,11,1,4,0,-0.27910250081864457,0.20282876559874508
2016-04-19 12:00:00,1,1.1184981717917855,12,1,4,0,1.0703050451500464,1.2630775517170023
2016-04-19 12:00:00,2,-0.27910250081864457,12,1,4,0,-0.47187500738560045,-0.4236818807438615
2016-04-19 12:00:00,3,-0.2309093741769056,12,1,4,0,-0.18271624753516666,0.10644251231526715
2016-04-19 13:00:00,1,0.6847600320161348,13,1,4,0,1.1184981717917855,1.2148844250752633
2016-04-19 13:00:00,2,-0.5682612606690783,13,1,4,0,-0.27910250081864457,-0.4236818807438615
2016-04-19 13:00:00,3,-0.27910250081864457,13,1,4,0,-0.2309093741769056,-0.2309093741769056
2016-04-19 14:00:00,1,0.9739187918665685,14,1,4,0,0.6847600320161348,1.1666912984335245
2016-04-19 14:00:00,2,-0.18271624753516666,14,1,4,0,-0.5682612606690783,-0.3754887541021225
2016-04-19 14:00:00,3,-0.3754887541021225,14,1,4,0,-0.27910250081864457,-0.1345231208934277
2016-04-19 15:00:00,1,1.0221119185083074,15,1,4,0,0.9739187918665685,1.2148844250752633
2016-04-19 15:00:00,2,-0.2309093741769056,15,1,4,0,-0.18271624753516666,-0.4236818807438615
2016-04-19 15:00:00,3,-0.27910250081864457,15,1,4,0,-0.3754887541021225,-0.47187500738560045
2016-04-19 16:00:00,1,1.0221119185083074,16,1,4,0,1.0221119185083074,1.0703050451500464
2016-04-19 16:00:00,2,-0.4236818807438615,16,1,4,0,-0.2309093741769056,-0.5200681340273394
2016-04-19 16:00:00,3,-0.47187500738560045,16,1,4,0,-0.27910250081864457,-0.32729562746038354
2016-04-19 17:00:00,1,1.0221119185083074,17,1,4,0,1.0221119185083074,1.0703050451500464
2016-04-19 17:00:00,2,-0.3754887541021225,17,1,4,0,-0.4236818807438615,-0.47187500738560045
2016-04-19 17:00:00,3,-0.3754887541021225,17,1,4,0,-0.47187500738560045,-0.27910250081864457
2016-04-19 18:00:00,1,1.0221119185083074,18,1,4,0,1.0221119185083074,1.1666912984335245
2016-04-19 18:00:00,2,-0.32729562746038354,18,1,4,0,-0.3754887541021225,-0.47187500738560045
2016-04-19 18:00:00,3,-0.03813686760994975,18,1,4,0,-0.3754887541021225,-0.2309093741769056
2016-04-19 19:00:00,1,1.0703050451500464,19,1,4,0,1.0221119185083074,1.2148844250752633
2016-04-19 19:00:00,2,-0.18271624753516666,19,1,4,0,-0.32729562746038354,-0.32729562746038354
2016-04-19 19:00:00,3,0.058249385673528185,19,1,4,0,-0.03813686760994975,-0.1345231208934277
2016-04-19 20:00:00,1,0.8775325385830905,20,1,4,0,1.0703050451500464,1.0703050451500464
2016-04-19 20:00:00,2,-0.47187500738560045,20,1,4,0,-0.18271624753516666,-0.2309093741769056
2016-04-19 20:00:00,3,0.058249385673528185,20,1,4,0,0.058249385673528185,-0.3754887541021225
2016-04-19 21:00:00,1,0.9257256652248296,21,1,4,0,0.8775325385830905,0.9739187918665685
2016-04-19 21:00:00,2,-0.18271624753516666,21,1,4,0,-0.47187500738560045,-0.47187500738560045
2016-04-19 21:00:00,3,0.10644251231526715,21,1,4,0,0.058249385673528185,-0.27910250081864457
2016-04-19 22:00:00,1,0.8293394119413516,22,1,4,0,0.9257256652248296,0.9739187918665685
2016-04-19 22:00:00,2,-0.5200681340273394,22,1,4,0,-0.18271624753516666,-0.27910250081864457
2016-04-19 22:00:00,3,-0.18271624753516666,22,1,4,0,0.10644251231526715,-0.5200681340273394
2016-04-19 23:00:00,1,0.7811462852996127,23,1,4,0,0.8293394119413516,0.8775325385830905
2016-04-19 23:00:00,2,-0.32729562746038354,23,1,4,0,-0.5200681340273394,-0.27910250081864457
2016-04-19 23:00:00,3,-0.32729562746038354,23,1,4,0,-0.18271624753516666,-0.3754887541021225
2016-04-20 00:00:00,1,0.5883737787326568,0,2,4,0,0.7811462852996127,0.6847600320161348
2016-04-20 00:00:00,2,-0.4236818807438615,0,2,4,0,-0.32729562746038354,-0.3754887541021225
2016-04-20 00:00:00,3,1.552236311567436,0,2,4,0,-0.32729562746038354,-0.6164543873108174
2016-04-20 01:00:00,1,0.4437943988074399,1,2,4,0,0.5883737787326568,0.5401806520909178
2016-04-20 01:00:00,2,-0.3754887541021225,1,2,4,0,-0.4236818807438615,-0.4236818807438615
2016-04-20 01:00:00,3,-0.1345231208934277,1,2,4,0,1.552236311567436,-0.6164543873108174
2016-04-20 02:00:00,1,0.20282876559874508,2,2,4,0,0.4437943988074399,0.39560127216570096
2016-04-20 02:00:00,2,-0.5200681340273394,2,2,4,0,-0.3754887541021225,-0.5200681340273394
2016-04-20 02:00:00,3,-0.5682612606690783,2,2,4,0,-0.1345231208934277,-0.7128406405942953
2016-04-20 03:00:00,1,-0.08632999425168872,3,2,4,0,0.20282876559874508,0.20282876559874508
2016-04-20 03:00:00,2,-0.6164543873108174,3,2,4,0,-0.5200681340273394,-0.6646475139525563
2016-04-20 03:00:00,3,-0.6164543873108174,3,2,4,0,-0.5682612606690783,-0.8574200205195122
2016-04-20 04:00:00,1,-0.18271624753516666,4,2,4,0,-0.08632999425168872,-0.03813686760994975
2016-04-20 04:00:00,2,-0.5682612606690783,4,2,4,0,-0.6164543873108174,-0.5682612606690783
2016-04-20 04:00:00,3,-0.8092268938777732,4,2,4,0,-0.6164543873108174,-0.9056131471612512
2016-04-20 05:00:00,1,-0.2309093741769056,5,2,4,0,-0.18271624753516666,0.20282876559874508
2016-04-20 05:00:00,2,-0.7128406405942953,5,2,4,0,-0.5682612606690783,-0.7610337672360342
2016-04-20 05:00:00,3,-0.7128406405942953,5,2,4,0,-0.8092268938777732,-0.9056131471612512
2016-04-20 06:00:00,1,-0.1345231208934277,6,2,4,0,-0.2309093741769056,0.010056259031789217
2016-04-20 06:00:00,2,-0.7128406405942953,6,2,4,0,-0.7128406405942953,-0.7128406405942953
2016-04-20 06:00:00,3,-0.6164543873108174,6,2,4,0,-0.7128406405942953,-0.7610337672360342
2016-04-20 07:00:00,1,0.10644251231526715,7,2,4,0,-0.1345231208934277,0.20282876559874508
2016-04-20 07:00:00,2,-0.6164543873108174,7,2,4,0,-0.7128406405942953,-0.5200681340273394
2016-04-20 07:00:00,3,-0.2309093741769056,7,2,4,0,-0.6164543873108174,-0.6646475139525563
2016-04-20 08:00:00,1,0.10644251231526715,8,2,4,0,0.10644251231526715,0.4437943988074399
2016-04-20 08:00:00,2,-0.6646475139525563,8,2,4,0,-0.6164543873108174,-0.5682612606690783
2016-04-20 08:00:00,3,-0.08632999425168872,8,2,4,0,-0.2309093741769056,-0.8092268938777732
2016-04-20 09:00:00,1,0.299215018882223,9,2,4,0,0.10644251231526715,0.4437943988074399
2016-04-20 09:00:00,2,-0.5682612606690783,9,2,4,0,-0.6646475139525563,-0.4236818807438615
2016-04-20 09:00:00,3,0.25102189224048405,9,2,4,0,-0.08632999425168872,-0.47187500738560045
2016-04-20 10:00:00,1,0.5883737787326568,10,2,4,0,0.299215018882223,0.7329531586578737
2016-04-20 10:00:00,2,-0.6164543873108174,10,2,4,0,-0.5682612606690783,-0.4236818807438615
2016-04-20 10:00:00,3,0.6365669053743958,10,2,4,0,0.25102189224048405,-0.27910250081864457
2016-04-20 11:00:00,1,1.0221119185083074,11,2,4,0,0.5883737787326568,1.0703050451500464
2016-04-20 11:00:00,2,-0.5200681340273394,11,2,4,0,-0.6164543873108174,-0.47187500738560045
2016-04-20 11:00:00,3,0.8775325385830905,11,2,4,0,0.6365669053743958,-0.18271624753516666
2016-04-20 12:00:00,1,0.9257256652248296,12,2,4,0,1.0221119185083074,1.1184981717917855
2016-04-20 12:00:00,2,-0.47187500738560045,12,2,4,0,-0.5200681340273394,-0.27910250081864457
2016-04-20 12:00:00,3,0.25102189224048405,12,2,4,0,0.8775325385830905,-0.2309093741769056
2016-04-20 13:00:00,1,0.6365669053743958,13,2,4,0,0.9257256652248296,0.6847600320161348
2016-04-20 13:00:00,2,-0.32729562746038354,13,2,4,0,-0.47187500738560045,-0.5682612606690783
2016-04-20 13:00:00,3,-0.08632999425168872,13,2,4,0,0.25102189224048405,-0.27910250081864457
2016-04-20 14:00:00,1,0.9257256652248296,14,2,4,0,0.6365669053743958,0.9739187918665685
2016-04-20 14:00:00,2,-0.4236818807438615,14,2,4,0,-0.32729562746038354,-0.18271624753516666
2016-04-20 14:00:00,3,0.10644251231526715,14,2,4,0,-0.08632999425168872,-0.3754887541021225
2016-04-20 15:00:00,1,0.8775325385830905,15,2,4,0,0.9257256652248296,1.0221119185083074
2016-04-20 15:00:00,2,-0.2309093741769056,15,2,4,0,-0.4236818807438615,-0.2309093741769056
2016-04-20 15:00:00,3,0.20282876559874508,15,2,4,0,0.10644251231526715,-0.27910250081864457
2016-04-20 16:00:00,1,0.8775325385830905,16,2,4,0,0.8775325385830905,1.0221119185083074
2016-04-20 16:00:00,2,-0.4236818807438615,16,2,4,0,-0.2309093741769056,-0.4236818807438615
2016-04-20 16:00:00,3,0.10644251231526715,16,2,4,0,0.20282876559874508,-0.47187500738560045
2016-04-20 17:00:00,1,0.8293394119413516,17,2,4,0,0.8775325385830905,1.0221119185083074
2016-04-20 17:00:00,2,-0.47187500738560045,17,2,4,0,-0.4236818807438615,-0.3754887541021225
2016-04-20 17:00:00,3,-0.03813686760994975,17,2,4,0,0.10644251231526715,-0.3754887541021225
2016-04-20 18:00:00,1,0.7811462852996127,18,2,4,0,0.8293394119413516,1.0221119185083074
2016-04-20 18:00:00,2,-0.3754887541021225,18,2,4,0,-0.47187500738560045,-0.32729562746038354
2016-04-20 18:00:00,3,0.010056259031789217,18,2,4,0,-0.03813686760994975,-0.03813686760994975
2016-04-20 19:00:00,1,0.9739187918665685,19,2,4,0,0.7811462852996127,1.0703050451500464
2016-04-20 19:00:00,2,-0.3754887541021225,19,2,4,0,-0.3754887541021225,-0.18271624753516666
2016-04-20 19:00:00,3,0.058249385673528185,19,2,4,0,0.010056259031789217,0.058249385673528185
2016-04-20 20:00:00,1,0.8293394119413516,20,2,4,0,0.9739187918665685,0.8775325385830905
2016-04-20 20:00:00,2,-0.4236818807438615,20,2,4,0,-0.3754887541021225,-0.47187500738560045
2016-04-20 20:00:00,3,0.010056259031789217,20,2,4,0,0.058249385673528185,0.058249385673528185
2016-04-20 21:00:00,1,0.7329531586578737,21,2,4,0,0.8293394119413516,0.9257256652248296
2016-04-20 21:00:00,2,-0.18271624753516666,21,2,4,0,-0.4236818807438615,-0.18271624753516666
2016-04-20 21:00:00,3,0.5401806520909178,21,2,4,0,0.010056259031789217,0.10644251231526715
2016-04-20 22:00:00,1,0.5883737787326568,22,2,4,0,0.7329531586578737,0.8293394119413516
2016-04-20 22:00:00,2,-0.3754887541021225,22,2,4,0,-0.18271624753516666,-0.5200681340273394
2016-04-20 22:00:00,3,0.299215018882223,22,2,4,0,0.5401806520909178,-0.18271624753516666
2016-04-20 23:00:00,1,0.39560127216570096,23,2,4,0,0.5883737787326568,0.7811462852996127
2016-04-20 23:00:00,2,-0.27910250081864457,23,2,4,0,-0.3754887541021225,-0.32729562746038354
2016-04-20 23:00:00,3,-0.03813686760994975,23,2,4,0,0.299215018882223,-0.32729562746038354
2016-04-21 00:00:00,1,0.5401806520909178,0,3,4,0,0.39560127216570096,0.5883737787326568
2016-04-21 00:00:00,2,-0.32729562746038354,0,3,4,0,-0.27910250081864457,-0.4236818807438615
2016-04-21 00:00:00,3,-0.2309093741769056,0,3,4,0,-0.03813686760994975,1.552236311567436
2016-04-21 01:00:00,1,0.299215018882223,1,3,4,0,0.5401806520909178,0.4437943988074399
2016-04-21 01:00:00,2,-0.3754887541021225,1,3,4,0,-0.32729562746038354,-0.3754887541021225
2016-04-21 01:00:00,3,-0.5682612606690783,1,3,4,0,-0.2309093741769056,-0.1345231208934277
2016-04-21 02:00:00,1,0.10644251231526715,2,3,4,0,0.299215018882223,0.20282876559874508
2016-04-21 02:00:00,2,-0.47187500738560045,2,3,4,0,-0.3754887541021225,-0.5200681340273394
2016-04-21 02:00:00,3,-0.6646475139525563,2,3,4,0,-0.5682612606690783,-0.5682612606690783
2016-04-21 03:00:00,1,-0.18271624753516666,3,3,4,0,0.10644251231526715,-0.08632999425168872
2016-04-21 03:00:00,2,-0.6164543873108174,3,3,4,0,-0.47187500738560045,-0.6164543873108174
2016-04-21 03:00:00,3,-0.6646475139525563,3,3,4,0,-0.6646475139525563,-0.6164543873108174
2016-04-21 04:00:00,1,-0.27910250081864457,4,3,4,0,-0.18271624753516666,-0.18271624753516666
2016-04-21 04:00:00,2,-0.6646475139525563,4,3,4,0,-0.6164543873108174,-0.5682612606690783
2016-04-21 04:00:00,3,-0.9538062738029901,4,3,4,0,-0.6646475139525563,-0.8092268938777732
2016-04-21 05:00:00,1,-0.2309093741769056,5,3,4,0,-0.27910250081864457,-0.2309093741769056
2016-04-21 05:00:00,2,-0.8092268938777732,5,3,4,0,-0.6646475139525563,-0.7128406405942953
2016-04-21 05:00:00,3,-0.7128406405942953,5,3,4,0,-0.9538062738029901,-0.7128406405942953
2016-04-21 06:00:00,1,-0.1345231208934277,6,3,4,0,-0.2309093741769056,-0.1345231208934277
2016-04-21 06:00:00,2,-0.7128406405942953,6,3,4,0,-0.8092268938777732,-0.7128406405942953
2016-04-21 06:00:00,3,-0.7610337672360342,6,3,4,0,-0.7128406405942953,-0.6164543873108174
2016-04-21 07:00:00,1,0.10644251231526715,7,3,4,0,-0.1345231208934277,0.10644251231526715
2016-04-21 07:00:00,2,-0.7610337672360342,7,3,4,0,-0.7128406405942953,-0.6164543873108174
2016-04-21 07:00:00,3,-0.47187500738560045,7,3,4,0,-0.7610337672360342,-0.2309093741769056
2016-04-21 08:00:00,1,-0.08632999425168872,8,3,4,0,0.10644251231526715,0.10644251231526715
2016-04-21 08:00:00,2,-0.5682612606690783,8,3,4,0,-0.7610337672360342,-0.6646475139525563
2016-04-21 08:00:00,3,-0.47187500738560045,8,3,4,0,-0.47187500738560045,-0.08632999425168872
2016-04-21 09:00:00,1,0.299215018882223,9,3,4,0,-0.08632999425168872,0.299215018882223
2016-04-21 09:00:00,2,-0.5682612606690783,9,3,4,0,-0.5682612606690783,-0.5682612606690783
2016-04-21 09:00:00,3,-0.2309093741769056,9,3,4,0,-0.47187500738560045,0.25102189224048405
2016-04-21 10:00:00,1,0.9739187918665685,10,3,4,0,0.299215018882223,0.5883737787326568
2016-04-21 10:00:00,2,-0.47187500738560045,10,3,4,0,-0.5682612606690783,-0.6164543873108174
2016-04-21 10:00:00,3,0.6365669053743958,10,3,4,0,-0.2309093741769056,0.6365669053743958
2016-04-21 11:00:00,1,1.0703050451500464,11,3,4,0,0.9739187918665685,1.0221119185083074
2016-04-21 11:00:00,2,-0.4236818807438615,11,3,4,0,-0.47187500738560045,-0.5200681340273394
2016-04-21 11:00:00,3,0.39560127216570096,11,3,4,0,0.6365669053743958,0.8775325385830905
2016-04-21 12:00:00,1,0.9739187918665685,12,3,4,0,1.0703050451500464,0.9257256652248296
2016-04-21 12:00:00,2,-0.3754887541021225,12,3,4,0,-0.4236818807438615,-0.47187500738560045
2016-04-21 12:00:00,3,0.347408145523962,12,3,4,0,0.39560127216570096,0.25102189224048405
2016-04-21 13:00:00,1,0.8293394119413516,13,3,4,0,0.9739187918665685,0.6365669053743958
2016-04-21 13:00:00,2,-0.4236818807438615,13,3,4,0,-0.3754887541021225,-0.32729562746038354
2016-04-21 13:00:00,3,-0.03813686760994975,13,3,4,0,0.347408145523962,-0.08632999425168872
2016-04-21 14:00:00,1,0.8775325385830905,14,3,4,0,0.8293394119413516,0.9257256652248296
2016-04-21 14:00:00,2,-0.32729562746038354,14,3,4,0,-0.4236818807438615,-0.4236818807438615
2016-04-21 14:00:00,3,0.20282876559874508,14,3,4,0,-0.03813686760994975,0.10644251231526715
2016-04-21 15:00:00,1,0.8293394119413516,15,3,4,0,0.8775325385830905,0.8775325385830905
2016-04-21 15:00:00,2,-0.2309093741769056,15,3,4,0,-0.32729562746038354,-0.2309093741769056
2016-04-21 15:00:00,3,0.25102189224048405,15,3,4,0,0.20282876559874508,0.20282876559874508
2016-04-21 16:00:00,1,0.7811462852996127,16,3,4,0,0.8293394119413516,0.8775325385830905
2016-04-21 16:00:00,2,-0.32729562746038354,16,3,4,0,-0.2309093741769056,-0.4236818807438615
2016-04-21 16:00:00,3,0.10644251231526715,16,3,4,0,0.25102189224048405,0.10644251231526715
2016-04-21 17:00:00,1,0.7811462852996127,17,3,4,0,0.7811462852996127,0.8293394119413516
2016-04-21 17:00:00,2,-0.47187500738560045,17,3,4,0,-0.32729562746038354,-0.47187500738560045
2016-04-21 17:00:00,3,0.25102189224048405,17,3,4,0,0.10644251231526715,-0.03813686760994975
2016-04-21 18:00:00,1,0.8775325385830905,18,3,4,0,0.7811462852996127,0.7811462852996127
2016-04-21 18:00:00,2,-0.4236818807438615,18,3,4,0,-0.47187500738560045,-0.3754887541021225
2016-04-21 18:00:00,3,0.058249385673528185,18,3,4,0,0.25102189224048405,0.010056259031789217
2016-04-21 19:00:00,1,0.8293394119413516,19,3,4,0,0.8775325385830905,0.9739187918665685
2016-04-21 19:00:00,2,-0.3754887541021225,19,3,4,0,-0.4236818807438615,-0.3754887541021225
2016-04-21 19:00:00,3,-0.08632999425168872,19,3,4,0,0.058249385673528185,0.058249385673528185
2016-04-21 20:00:00,1,0.7329531586578737,20,3,4,0,0.8293394119413516,0.8293394119413516
2016-04-21 20:00:00,2,-0.27910250081864457,20,3,4,0,-0.3754887541021225,-0.4236818807438615
2016-04-21 20:00:00,3,0.010056259031789217,20,3,4,0,-0.08632999425168872,0.010056259031789217
2016-04-21 21:00:00,1,0.7811462852996127,21,3,4,0,0.7329531586578737,0.7329531586578737
2016-04-21 21:00:00,2,-0.5200681340273394,21,3,4,0,-0.27910250081864457,-0.18271624753516666
2016-04-21 21:00:00,3,0.058249385673528185,21,3,4,0,0.010056259031789217,0.5401806520909178
2016-04-21 22:00:00,1,0.4437943988074399,22,3,4,0,0.7811462852996127,0.5883737787326568
2016-04-21 22:00:00,2,-0.6164543873108174,22,3,4,0,-0.5200681340273394,-0.3754887541021225
2016-04-21 22:00:00,3,0.058249385673528185,22,3,4,0,0.058249385673528185,0.299215018882223
2016-04-21 23:00:00,1,0.5883737787326568,23,3,4,0,0.4437943988074399,0.39560127216570096
2016-04-21 23:00:00,2,-0.4236818807438615,23,3,4,0,-0.6164543873108174,-0.27910250081864457
2016-04-21 23:00:00,3,-0.1345231208934277,23,3,4,0,0.058249385673528185,-0.03813686760994975
2016-04-22 00:00:00,1,0.299215018882223,0,4,4,0,0.5883737787326568,0.5401806520909178
2016-04-22 00:00:00,2,-0.5200681340273394,0,4,4,0,-0.4236818807438615,-0.32729562746038354
2016-04-22 00:00:00,3,-0.4236818807438615,0,4,4,0,-0.1345231208934277,-0.2309093741769056
2016-04-22 01:00:00,1,0.10644251231526715,1,4,4,0,0.299215018882223,0.299215018882223
2016-04-22 01:00:00,2,-0.6646475139525563,1,4,4,0,-0.5200681340273394,-0.3754887541021225
2016-04-22 01:00:00,3,-0.5682612606690783,1,4,4,0,-0.4236818807438615,-0.5682612606690783
2016-04-22 02:00:00,1,0.058249385673528185,2,4,4,0,0.10644251231526715,0.10644251231526715
2016-04-22 02:00:00,2,-0.5682612606690783,2,4,4,0,-0.6646475139525563,-0.47187500738560045
2016-04-22 02:00:00,3,-0.7610337672360342,2,4,4,0,-0.5682612606690783,-0.6646475139525563
2016-04-22 03:00:00,1,-0.1345231208934277,3,4,4,0,0.058249385673528185,-0.18271624753516666
2016-04-22 03:00:00,2,-0.7128406405942953,3,4,4,0,-0.5682612606690783,-0.6164543873108174
2016-04-22 03:00:00,3,-0.8574200205195122,3,4,4,0,-0.7610337672360342,-0.6646475139525563
2016-04-22 04:00:00,1,-0.2309093741769056,4,4,4,0,-0.1345231208934277,-0.27910250081864457
2016-04-22 04:00:00,2,-0.6164543873108174,4,4,4,0,-0.7128406405942953,-0.6646475139525563
2016-04-22 04:00:00,3,-0.7610337672360342,4,4,4,0,-0.8574200205195122,-0.9538062738029901
2016-04-22 05:00:00,1,-0.47187500738560045,5,4,4,0,-0.2309093741769056,-0.2309093741769056
2016-04-22 05:00:00,2,-0.6164543873108174,5,4,4,0,-0.6164543873108174,-0.8092268938777732
2016-04-22 05:00:00,3,-0.8092268938777732,5,4,4,0,-0.7610337672360342,-0.7128406405942953
2016-04-22 06:00:00,1,-0.27910250081864457,6,4,4,0,-0.47187500738560045,-0.1345231208934277
2016-04-22 06:00:00,2,-0.7128406405942953,6,4,4,0,-0.6164543873108174,-0.7128406405942953
2016-04-22 06:00:00,3,-0.7610337672360342,6,4,4,0,-0.8092268938777732,-0.7610337672360342
2016-04-22 07:00:00,1,-0.08632999425168872,7,4,4,0,-0.27910250081864457,0.10644251231526715
2016-04-22 07:00:00,2,-0.5682612606690783,7,4,4,0,-0.7128406405942953,-0.7610337672360342
2016-04-22 07:00:00,3,-0.5682612606690783,7,4,4,0,-0.7610337672360342,-0.47187500738560045
2016-04-22 08:00:00,1,-0.1345231208934277,8,4,4,0,-0.08632999425168872,-0.08632999425168872
